GenomeID	Copies_16S
400710	2.90909090909091
429868	2.90909090909091
433673	2.90909090909091
417245	2.90909090909091
376596	2.90909090909091
425021	2.90909090909091
403430	2.90909090909091
455208	2.90909090909091
419432	2.90909090909091
453618	2.90909090909091
458351	2.90909090909091
414589	2.90909090909091
448429	2.90909090909091
438158	2.90909090909091
462556	2.90909090909091
377386	2.90909090909091
422939	2.90909090909091
448720	2.90909090909091
433334	2.90909090909091
425838	2.90909090909091
461087	2.90909090909091
437342	2.90909090909091
428826	2.90909090909091
401124	2.90909090909091
417498	2.90909090909091
455380	2.90909090909091
409507	2.90909090909091
396717	2.90909090909091
420330	2.90909090909091
416913	2.90909090909091
388852	2.90909090909091
394953	2.90909090909091
388801	2.90909090909091
467992	2.90909090909091
463334	2.90909090909091
407857	2.90909090909091
396736	2.90909090909091
429236	2.90909090909091
440874	2.90909090909091
377179	2.90909090909091
433015	2.90909090909091
453751	2.90909090909091
442331	2.90909090909091
449423	2.90909090909091
399531	2.90909090909091
417073	2.90909090909091
415278	2.90909090909091
455419	2.90909090909091
417649	2.90909090909091
412030	2.90909090909091
373352	2.90909090909091
442762	2.90909090909091
404711	2.90909090909091
422020	2.90909090909091
397326	2.90909090909091
370474	2.90909090909091
445448	2.90909090909091
445709	2.90909090909091
427783	2.90909090909091
421800	2.90909090909091
398938	2.90909090909091
451855	2.90909090909091
459709	2.90909090909091
380921	2.90909090909091
381045	2.90909090909091
459864	2.90909090909091
455205	2.90909090909091
422297	2.90909090909091
433151	2.90909090909091
422210	2.90909090909091
394789	2.90909090909091
439430	2.90909090909091
415406	2.90909090909091
374218	2.90909090909091
443246	2.90909090909091
376440	2.90909090909091
416659	2.90909090909091
383537	2.90909090909091
426408	2.90909090909091
398430	2.90909090909091
459688	2.90909090909091
372593	2.90909090909091
425360	2.90909090909091
455319	2.90909090909091
384474	2.90909090909091
459086	2.90909090909091
458258	2.90909090909091
379195	2.90909090909091
461746	2.90909090909091
383676	2.90909090909091
432193	2.90909090909091
458890	2.90909090909091
444362	2.90909090909091
425184	2.90909090909091
432439	2.90909090909091
442580	2.90909090909091
463621	2.90909090909091
445080	2.90909090909091
386187	2.90909090909091
436562	2.90909090909091
392171	2.90909090909091
408047	2.90909090909091
466388	2.90909090909091
424665	2.90909090909091
422327	2.90909090909091
446561	2.90909090909091
416389	2.90909090909091
428070	2.90909090909091
422097	2.90909090909091
455272	2.90909090909091
456714	2.90909090909091
421200	2.90909090909091
390342	2.90909090909091
426051	2.90909090909091
431255	2.90909090909091
400412	2.90909090909091
386562	2.90909090909091
405351	2.90909090909091
404447	2.90909090909091
411216	2.90909090909091
392986	2.90909090909091
377028	2.90909090909091
380050	2.90909090909091
455935	2.90909090909091
384088	2.90909090909091
399832	2.90909090909091
426591	2.90909090909091
460397	2.90909090909091
392015	2.90909090909091
376176	2.90909090909091
446436	2.90909090909091
378484	2.90909090909091
438846	2.90909090909091
435779	2.90909090909091
388274	2.90909090909091
418881	2.90909090909091
384818	2.90909090909091
393492	2.90909090909091
429920	2.90909090909091
464737	2.90909090909091
407222	2.90909090909091
388815	2.90909090909091
466435	2.90909090909091
379118	2.90909090909091
445766	2.90909090909091
453827	2.90909090909091
453177	2.90909090909091
397135	2.90909090909091
433254	2.90909090909091
407989	2.90909090909091
415020	2.90909090909091
418432	2.90909090909091
411829	2.90909090909091
375673	2.90909090909091
417787	2.90909090909091
463807	2.90909090909091
382038	2.90909090909091
382676	2.90909090909091
371881	2.90909090909091
388105	2.90909090909091
370514	2.90909090909091
422886	2.90909090909091
374063	2.90909090909091
457201	2.90909090909091
443993	2.90909090909091
410305	2.90909090909091
424199	2.90909090909091
408348	2.90909090909091
407794	2.90909090909091
429016	2.90909090909091
411082	2.90909090909091
433300	2.90909090909091
412032	2.90909090909091
383846	2.90909090909091
435057	2.90909090909091
410801	2.90909090909091
386301	2.90909090909091
386951	2.90909090909091
375688	2.90909090909091
384655	2.90909090909091
398316	2.90909090909091
451543	2.90909090909091
467679	2.90909090909091
422679	2.90909090909091
447320	2.90909090909091
433349	2.90909090909091
412988	2.90909090909091
387155	2.90909090909091
375208	2.90909090909091
433789	2.90909090909091
412647	2.90909090909091
371728	2.90909090909091
419454	2.90909090909091
438276	2.90909090909091
427302	2.90909090909091
458559	2.90909090909091
371213	2.90909090909091
465479	2.90909090909091
406228	2.90909090909091
394576	2.90909090909091
416408	2.90909090909091
410000	2.90909090909091
390111	2.90909090909091
450496	2.90909090909091
447293	2.90909090909091
394029	2.90909090909091
385332	2.90909090909091
419004	2.90909090909091
413982	2.90909090909091
370637	2.90909090909091
402941	2.90909090909091
466544	2.90909090909091
408751	2.90909090909091
439604	2.90909090909091
420845	2.90909090909091
413122	2.90909090909091
370730	2.90909090909091
399936	2.90909090909091
424057	2.90909090909091
389199	2.90909090909091
392908	2.90909090909091
402919	2.90909090909091
370624	2.90909090909091
383888	2.90909090909091
423162	2.90909090909091
385451	2.90909090909091
396602	2.90909090909091
457844	2.90909090909091
396152	2.90909090909091
405581	2.90909090909091
396366	2.90909090909091
379674	2.90909090909091
451979	2.90909090909091
429409	2.90909090909091
426032	2.90909090909091
467021	2.90909090909091
458560	2.90909090909091
457298	2.90909090909091
462372	2.90909090909091
373572	2.90909090909091
381630	2.90909090909091
461339	2.90909090909091
458496	2.90909090909091
444541	2.90909090909091
455399	2.90909090909091
387258	2.90909090909091
420659	2.90909090909091
403762	2.90909090909091
413307	2.90909090909091
462896	2.90909090909091
434754	2.90909090909091
395837	2.90909090909091
382065	2.90909090909091
412115	2.90909090909091
426842	2.90909090909091
440317	2.90909090909091
419782	2.90909090909091
454617	2.90909090909091
462297	2.90909090909091
380662	2.90909090909091
394417	2.90909090909091
441571	2.90909090909091
438759	2.90909090909091
381914	2.90909090909091
391533	2.90909090909091
457120	2.90909090909091
448316	2.90909090909091
441304	2.90909090909091
404396	2.90909090909091
382399	2.90909090909091
372478	2.90909090909091
392848	2.90909090909091
377842	2.90909090909091
397315	2.90909090909091
433805	2.90909090909091
457816	2.90909090909091
426147	2.90909090909091
376286	2.90909090909091
457336	2.90909090909091
468381	2.90909090909091
388629	2.90909090909091
452375	2.90909090909091
460630	2.90909090909091
444547	2.90909090909091
420723	2.90909090909091
394308	2.90909090909091
453025	2.90909090909091
464629	2.90909090909091
456183	2.90909090909091
406733	2.90909090909091
468161	2.90909090909091
391225	2.90909090909091
382320	2.90909090909091
381168	2.90909090909091
466056	2.90909090909091
457094	2.90909090909091
412210	2.90909090909091
426104	2.90909090909091
437419	2.90909090909091
406238	2.90909090909091
384955	2.90909090909091
418078	2.90909090909091
409937	2.90909090909091
390813	2.90909090909091
381656	2.90909090909091
405213	2.90909090909091
386355	2.90909090909091
385917	2.90909090909091
389898	2.90909090909091
376377	2.90909090909091
456802	2.90909090909091
414175	2.90909090909091
400766	2.90909090909091
425557	2.90909090909091
457291	2.90909090909091
376681	2.90909090909091
380358	2.90909090909091
466063	2.90909090909091
451036	2.90909090909091
441964	2.90909090909091
405486	2.90909090909091
405561	2.90909090909091
445377	2.90909090909091
376847	2.90909090909091
398978	2.90909090909091
426903	2.90909090909091
448707	2.90909090909091
427965	2.90909090909091
379188	2.90909090909091
426271	2.90909090909091
429684	2.90909090909091
386635	2.90909090909091
501450	2.90909090909091
461780	2.90909090909091
385037	2.90909090909091
378845	2.90909090909091
417870	2.90909090909091
372738	2.90909090909091
440294	2.90909090909091
441046	2.90909090909091
435039	2.90909090909091
461383	2.90909090909091
378195	2.90909090909091
402956	2.90909090909091
416930	2.90909090909091
463864	2.90909090909091
467640	2.90909090909091
372119	2.90909090909091
396527	2.90909090909091
395028	2.90909090909091
392085	2.90909090909091
442194	2.90909090909091
458479	2.90909090909091
409934	2.90909090909091
387121	2.90909090909091
418847	2.90909090909091
451714	2.90909090909091
382849	2.90909090909091
378115	2.90909090909091
410344	2.90909090909091
418195	2.90909090909091
420082	2.90909090909091
430670	2.90909090909091
409727	2.90909090909091
445588	2.90909090909091
399438	2.90909090909091
383048	2.90909090909091
375946	2.90909090909091
458387	2.90909090909091
405070	2.90909090909091
438912	2.90909090909091
388658	2.90909090909091
385841	2.90909090909091
435619	2.90909090909091
424846	2.90909090909091
418603	2.90909090909091
394838	2.90909090909091
373565	2.90909090909091
390377	2.90909090909091
451002	2.90909090909091
445371	2.90909090909091
383864	2.90909090909091
459604	2.90909090909091
384823	2.90909090909091
467560	2.90909090909091
373148	2.90909090909091
419222	2.90909090909091
431476	2.90909090909091
392262	2.90909090909091
384455	2.90909090909091
375319	2.90909090909091
448061	2.90909090909091
372961	2.90909090909091
424961	2.90909090909091
429443	2.90909090909091
407511	2.90909090909091
413740	2.90909090909091
372733	2.90909090909091
444774	2.90909090909091
446955	2.90909090909091
459654	2.90909090909091
462128	2.90909090909091
409703	2.90909090909091
460823	2.90909090909091
438982	2.90909090909091
423432	2.90909090909091
455431	2.90909090909091
437579	2.90909090909091
458638	2.90909090909091
439545	2.90909090909091
389065	2.90909090909091
389013	2.90909090909091
467834	2.90909090909091
434340	2.90909090909091
401819	2.90909090909091
376952	2.90909090909091
457998	2.90909090909091
414832	2.90909090909091
408061	2.90909090909091
453772	2.90909090909091
410504	2.90909090909091
421306	2.90909090909091
466089	2.90909090909091
449249	2.90909090909091
449813	2.90909090909091
402896	2.90909090909091
405054	2.90909090909091
406646	2.90909090909091
394883	2.90909090909091
402386	2.90909090909091
455016	2.90909090909091
416955	2.90909090909091
412552	2.90909090909091
448099	2.90909090909091
464565	2.90909090909091
431017	2.90909090909091
411564	2.90909090909091
399481	2.90909090909091
468153	2.90909090909091
391826	2.90909090909091
381882	2.90909090909091
370836	2.90909090909091
411151	2.90909090909091
453358	2.90909090909091
414944	2.90909090909091
409546	2.90909090909091
443108	2.90909090909091
397808	2.90909090909091
406185	2.90909090909091
451417	2.90909090909091
462957	2.90909090909091
451615	2.90909090909091
406967	2.90909090909091
449632	2.90909090909091
422401	2.90909090909091
467199	2.90909090909091
427994	2.90909090909091
427806	2.90909090909091
389340	2.90909090909091
458379	2.90909090909091
455852	2.90909090909091
407332	2.90909090909091
417753	2.90909090909091
420414	2.90909090909091
421651	2.90909090909091
428499	2.90909090909091
456277	2.90909090909091
371375	2.90909090909091
447285	2.90909090909091
408013	2.90909090909091
391691	2.90909090909091
435487	2.90909090909091
396568	2.90909090909091
440553	2.90909090909091
410402	2.90909090909091
426123	2.90909090909091
461211	2.90909090909091
397260	2.90909090909091
460307	2.90909090909091
449122	2.90909090909091
391431	2.90909090909091
430910	2.90909090909091
396521	2.90909090909091
391550	2.90909090909091
383870	2.90909090909091
454720	2.90909090909091
419455	2.90909090909091
428841	2.90909090909091
377617	2.90909090909091
371802	2.90909090909091
456560	2.90909090909091
408106	2.90909090909091
382107	2.90909090909091
379778	2.90909090909091
402277	2.90909090909091
377229	2.90909090909091
375586	2.90909090909091
430955	2.90909090909091
391907	2.90909090909091
407193	2.90909090909091
437310	2.90909090909091
389964	2.90909090909091
401655	2.90909090909091
447437	2.90909090909091
381896	2.90909090909091
380785	2.90909090909091
435113	2.90909090909091
418203	2.90909090909091
446828	2.90909090909091
465388	2.90909090909091
400612	2.90909090909091
424954	2.90909090909091
430430	2.90909090909091
450564	2.90909090909091
374260	2.90909090909091
449499	2.90909090909091
445097	2.90909090909091
447169	2.90909090909091
423137	2.90909090909091
417481	2.90909090909091
420293	2.90909090909091
371094	2.90909090909091
404257	2.90909090909091
420405	2.90909090909091
405546	2.90909090909091
450091	2.90909090909091
428192	2.90909090909091
386143	2.90909090909091
409637	2.90909090909091
376395	2.90909090909091
451109	2.90909090909091
417738	2.90909090909091
378215	2.90909090909091
456480	2.90909090909091
387462	2.90909090909091
385068	2.90909090909091
382235	2.90909090909091
390646	2.90909090909091
391708	2.90909090909091
452095	2.90909090909091
461214	2.90909090909091
413880	2.90909090909091
374395	2.90909090909091
409998	2.90909090909091
417854	2.90909090909091
436951	2.90909090909091
412870	2.90909090909091
459471	2.90909090909091
458370	2.90909090909091
457942	2.90909090909091
371140	2.90909090909091
411085	2.90909090909091
401630	2.90909090909091
444042	2.90909090909091
424940	2.90909090909091
400282	2.90909090909091
383621	2.90909090909091
371062	2.90909090909091
381352	2.90909090909091
441926	2.90909090909091
407484	2.90909090909091
383509	2.90909090909091
378464	2.90909090909091
425436	2.90909090909091
436968	2.90909090909091
397180	2.90909090909091
462352	2.90909090909091
374205	2.90909090909091
440358	2.90909090909091
410425	2.90909090909091
385171	2.90909090909091
433964	2.90909090909091
398254	2.90909090909091
443141	2.90909090909091
383822	2.90909090909091
409150	2.90909090909091
460250	2.90909090909091
437228	2.90909090909091
429284	2.90909090909091
418840	2.90909090909091
380901	2.90909090909091
400427	2.90909090909091
420097	2.90909090909091
414590	2.90909090909091
408886	2.90909090909091
432574	2.90909090909091
449197	2.90909090909091
396495	2.90909090909091
423515	2.90909090909091
441235	2.90909090909091
457537	2.90909090909091
441629	2.90909090909091
372441	2.90909090909091
398587	2.90909090909091
372861	2.90909090909091
451025	2.90909090909091
401406	2.90909090909091
447245	2.90909090909091
384387	2.90909090909091
465265	2.90909090909091
457134	2.90909090909091
444047	2.90909090909091
457715	2.90909090909091
439397	2.90909090909091
419545	2.90909090909091
434320	2.90909090909091
463724	2.90909090909091
432838	2.90909090909091
387131	2.90909090909091
402430	2.90909090909091
405167	2.90909090909091
386760	2.90909090909091
444260	2.90909090909091
466401	2.90909090909091
415047	2.90909090909091
420389	2.90909090909091
428864	2.90909090909091
386012	2.90909090909091
405583	2.90909090909091
382938	2.90909090909091
426935	2.90909090909091
452561	2.90909090909091
372182	2.90909090909091
447873	2.90909090909091
466213	2.90909090909091
377002	2.90909090909091
412642	2.90909090909091
372730	2.90909090909091
437736	2.90909090909091
417063	2.90909090909091
382813	2.90909090909091
421776	2.90909090909091
391712	2.90909090909091
433495	2.90909090909091
396346	2.90909090909091
372367	2.90909090909091
397494	2.90909090909091
432114	2.90909090909091
458672	2.90909090909091
438295	2.90909090909091
418853	2.90909090909091
413843	2.90909090909091
431036	2.90909090909091
373019	2.90909090909091
431287	2.90909090909091
373555	2.90909090909091
420548	2.90909090909091
459868	2.90909090909091
383766	2.90909090909091
398518	2.90909090909091
420731	2.90909090909091
436072	2.90909090909091
389227	2.90909090909091
412898	2.90909090909091
437540	2.90909090909091
406742	2.90909090909091
398073	2.90909090909091
457077	2.90909090909091
412146	2.90909090909091
427744	2.90909090909091
379538	2.90909090909091
378288	2.90909090909091
416658	2.90909090909091
422609	2.90909090909091
394899	2.90909090909091
438321	2.90909090909091
440067	2.90909090909091
411052	2.90909090909091
401515	2.90909090909091
401816	2.90909090909091
446526	2.90909090909091
388582	2.90909090909091
424446	2.90909090909091
376327	2.90909090909091
379917	2.90909090909091
442602	2.90909090909091
435429	2.90909090909091
409230	2.90909090909091
453974	2.90909090909091
436139	2.90909090909091
439607	2.90909090909091
425201	2.90909090909091
467694	2.90909090909091
387361	2.90909090909091
395863	2.90909090909091
378380	2.90909090909091
416539	2.90909090909091
452904	2.90909090909091
431677	2.90909090909091
461867	2.90909090909091
445104	2.90909090909091
374349	2.90909090909091
446710	2.90909090909091
399218	2.90909090909091
404984	2.90909090909091
463057	2.90909090909091
459618	2.90909090909091
459904	2.90909090909091
394635	2.90909090909091
406444	2.90909090909091
440895	2.90909090909091
396060	2.90909090909091
429287	2.90909090909091
383625	2.90909090909091
432370	2.90909090909091
442137	2.90909090909091
429201	2.90909090909091
456039	2.90909090909091
451520	2.90909090909091
397913	2.90909090909091
403948	2.90909090909091
405080	2.90909090909091
417863	2.90909090909091
400563	2.90909090909091
466004	2.90909090909091
450336	2.90909090909091
425737	2.90909090909091
466012	2.90909090909091
404104	2.90909090909091
388011	2.90909090909091
457927	2.90909090909091
433263	2.90909090909091
394808	2.90909090909091
408832	2.90909090909091
434231	2.90909090909091
397104	2.90909090909091
424484	2.90909090909091
433145	2.90909090909091
430516	2.90909090909091
448950	2.90909090909091
421901	2.90909090909091
417539	2.90909090909091
430356	2.90909090909091
387758	2.90909090909091
446640	2.90909090909091
425502	2.90909090909091
444444	2.90909090909091
417242	2.90909090909091
463867	2.90909090909091
440739	2.90909090909091
416527	2.90909090909091
385722	2.90909090909091
484608	2.90909090909091
415563	2.90909090909091
418170	2.90909090909091
425539	2.90909090909091
394511	2.90909090909091
386061	2.90909090909091
435492	2.90909090909091
417788	2.90909090909091
437042	2.90909090909091
428524	2.90909090909091
443655	2.90909090909091
382900	2.90909090909091
465215	2.90909090909091
448024	2.90909090909091
411812	2.90909090909091
426709	2.90909090909091
432988	2.90909090909091
408994	2.90909090909091
384399	2.90909090909091
414855	2.90909090909091
393090	2.90909090909091
379142	2.90909090909091
390258	2.90909090909091
427256	2.90909090909091
375841	2.90909090909091
412285	2.90909090909091
426138	2.90909090909091
427804	2.90909090909091
441790	2.90909090909091
393848	2.90909090909091
458881	2.90909090909091
410076	2.90909090909091
378248	2.90909090909091
443375	2.90909090909091
445906	2.90909090909091
395628	2.90909090909091
434077	2.90909090909091
415586	2.90909090909091
375384	2.90909090909091
391711	2.90909090909091
399104	2.90909090909091
427200	2.90909090909091
465857	2.90909090909091
385630	2.90909090909091
380470	2.90909090909091
386984	2.90909090909091
396955	2.90909090909091
375804	2.90909090909091
446665	2.90909090909091
395647	2.90909090909091
464098	2.90909090909091
435213	2.90909090909091
466234	2.90909090909091
431619	2.90909090909091
419790	2.90909090909091
424658	2.90909090909091
450108	2.90909090909091
387345	2.90909090909091
436832	2.90909090909091
431818	2.90909090909091
393618	2.90909090909091
456390	2.90909090909091
441701	2.90909090909091
400967	2.90909090909091
391160	2.90909090909091
464938	2.90909090909091
423021	2.90909090909091
394457	2.90909090909091
431799	2.90909090909091
423741	2.90909090909091
374243	2.90909090909091
463073	2.90909090909091
402693	2.90909090909091
412347	2.90909090909091
447306	2.90909090909091
460922	2.90909090909091
414893	2.90909090909091
415231	2.90909090909091
437147	2.90909090909091
406950	2.90909090909091
388271	2.90909090909091
440933	2.90909090909091
448944	2.90909090909091
421216	2.90909090909091
414444	2.90909090909091
464074	2.90909090909091
408480	2.90909090909091
428888	2.90909090909091
401017	2.90909090909091
451226	2.90909090909091
393775	2.90909090909091
383457	2.90909090909091
464598	2.90909090909091
403528	2.90909090909091
467244	2.90909090909091
396330	2.90909090909091
451280	2.90909090909091
396722	2.90909090909091
389107	2.90909090909091
429560	2.90909090909091
427002	2.90909090909091
451257	2.90909090909091
459988	2.90909090909091
450171	2.90909090909091
413489	2.90909090909091
459861	2.90909090909091
416800	2.90909090909091
391559	2.90909090909091
381344	2.90909090909091
390176	2.90909090909091
463883	2.90909090909091
429674	2.90909090909091
377013	2.90909090909091
424969	2.90909090909091
467147	2.90909090909091
392480	2.90909090909091
387862	2.90909090909091
397665	2.90909090909091
393583	2.90909090909091
374770	2.90909090909091
428152	2.90909090909091
432042	2.90909090909091
444216	2.90909090909091
394611	2.90909090909091
373673	2.90909090909091
375324	2.90909090909091
453283	2.90909090909091
442148	2.90909090909091
392970	2.90909090909091
405503	2.90909090909091
462347	2.90909090909091
371291	2.90909090909091
396070	2.90909090909091
394483	2.90909090909091
442128	2.90909090909091
463202	2.90909090909091
454560	2.90909090909091
445724	2.90909090909091
443005	2.90909090909091
380200	2.90909090909091
450700	2.90909090909091
444833	2.90909090909091
421385	2.90909090909091
428293	2.90909090909091
455850	2.90909090909091
393002	2.90909090909091
466121	2.90909090909091
435674	2.90909090909091
421995	2.90909090909091
386155	2.90909090909091
439996	2.90909090909091
462936	2.90909090909091
388263	2.90909090909091
408514	2.90909090909091
371027	2.90909090909091
462280	2.90909090909091
445513	2.90909090909091
458959	2.90909090909091
382876	2.90909090909091
430822	2.90909090909091
411697	2.90909090909091
452496	2.90909090909091
400780	2.90909090909091
410426	2.90909090909091
395335	2.90909090909091
439223	2.90909090909091
431082	2.90909090909091
436240	2.90909090909091
401094	2.90909090909091
388848	2.90909090909091
393961	2.90909090909091
409763	2.90909090909091
440498	2.90909090909091
419140	2.90909090909091
388913	2.90909090909091
427973	2.90909090909091
462004	2.90909090909091
390706	2.90909090909091
425836	2.90909090909091
436213	2.90909090909091
420219	2.90909090909091
373826	2.90909090909091
396446	2.90909090909091
450438	2.90909090909091
412567	2.90909090909091
460044	2.90909090909091
418035	2.90909090909091
406806	2.90909090909091
383569	2.90909090909091
391593	2.90909090909091
373793	2.90909090909091
375005	2.90909090909091
449351	2.90909090909091
459316	2.90909090909091
449106	2.90909090909091
440925	2.90909090909091
372394	2.90909090909091
407779	2.90909090909091
459088	2.90909090909091
434539	2.90909090909091
467080	2.90909090909091
386458	2.90909090909091
395149	2.90909090909091
463779	2.90909090909091
436781	2.90909090909091
415473	2.90909090909091
464806	2.90909090909091
484609	2.90909090909091
415168	2.90909090909091
411515	2.90909090909091
429189	2.90909090909091
383950	2.90909090909091
425522	2.90909090909091
416119	2.90909090909091
372796	2.90909090909091
410494	2.90909090909091
458475	2.90909090909091
384194	2.90909090909091
451528	2.90909090909091
409818	2.90909090909091
447863	2.90909090909091
459951	2.90909090909091
412981	2.90909090909091
445746	2.90909090909091
435951	2.90909090909091
373317	2.90909090909091
404449	2.90909090909091
463061	2.90909090909091
406009	2.90909090909091
412078	2.90909090909091
399313	2.90909090909091
391292	2.90909090909091
373366	2.90909090909091
434944	2.90909090909091
441836	2.90909090909091
406997	2.90909090909091
387605	2.90909090909091
397806	2.90909090909091
372030	2.90909090909091
379943	2.90909090909091
402467	2.90909090909091
381682	2.90909090909091
413342	2.90909090909091
415318	2.90909090909091
432692	2.90909090909091
395616	2.90909090909091
384241	2.90909090909091
419126	2.90909090909091
465756	2.90909090909091
443261	2.90909090909091
467514	2.90909090909091
387671	2.90909090909091
412831	2.90909090909091
375702	2.90909090909091
390915	2.90909090909091
408135	2.90909090909091
439416	2.90909090909091
466130	2.90909090909091
435389	2.90909090909091
372160	2.90909090909091
420363	2.90909090909091
452878	2.90909090909091
462949	2.90909090909091
408734	2.90909090909091
371859	2.90909090909091
393429	2.90909090909091
450288	2.90909090909091
407603	2.90909090909091
419430	2.90909090909091
437376	2.90909090909091
405548	2.90909090909091
423049	2.90909090909091
418001	2.90909090909091
401581	2.90909090909091
395261	2.90909090909091
459043	2.90909090909091
371242	2.90909090909091
418118	2.90909090909091
398761	2.90909090909091
407119	2.90909090909091
386141	2.90909090909091
385612	2.90909090909091
405149	2.90909090909091
466818	2.90909090909091
438376	2.90909090909091
420878	2.90909090909091
376157	2.90909090909091
460103	2.90909090909091
411173	2.90909090909091
439091	2.90909090909091
459423	2.90909090909091
375699	2.90909090909091
390264	2.90909090909091
398024	2.90909090909091
394926	2.90909090909091
371843	2.90909090909091
399286	2.90909090909091
407154	2.90909090909091
431306	2.90909090909091
439077	2.90909090909091
437901	2.90909090909091
401704	2.90909090909091
432359	2.90909090909091
373209	2.90909090909091
398617	2.90909090909091
404735	2.90909090909091
389631	2.90909090909091
436177	2.90909090909091
400269	2.90909090909091
430044	2.90909090909091
418559	2.90909090909091
453445	2.90909090909091
385521	2.90909090909091
402037	2.90909090909091
372684	2.90909090909091
425982	2.90909090909091
400622	2.90909090909091
436645	2.90909090909091
468553	2.90909090909091
413963	2.90909090909091
379461	2.90909090909091
465354	2.90909090909091
446440	2.90909090909091
426770	2.90909090909091
430569	2.90909090909091
428593	2.90909090909091
436688	2.90909090909091
431298	2.90909090909091
385828	2.90909090909091
466098	2.90909090909091
393689	2.90909090909091
461978	2.90909090909091
381193	2.90909090909091
424363	2.90909090909091
461862	2.90909090909091
409025	2.90909090909091
424706	2.90909090909091
423653	2.90909090909091
421458	2.90909090909091
421931	2.90909090909091
433777	2.90909090909091
439037	2.90909090909091
389006	2.90909090909091
372740	2.90909090909091
406241	2.90909090909091
444671	2.90909090909091
391310	2.90909090909091
376164	2.90909090909091
432655	2.90909090909091
423120	2.90909090909091
432135	2.90909090909091
407429	2.90909090909091
412931	2.90909090909091
446290	2.90909090909091
466646	2.90909090909091
424380	2.90909090909091
420528	2.90909090909091
403684	2.90909090909091
442124	2.90909090909091
419428	2.90909090909091
395136	2.90909090909091
401059	2.90909090909091
462619	2.90909090909091
464631	2.90909090909091
432983	2.90909090909091
464597	2.90909090909091
378391	2.90909090909091
378471	2.90909090909091
432640	2.90909090909091
385019	2.90909090909091
409997	2.90909090909091
416942	2.90909090909091
391664	2.90909090909091
401255	2.90909090909091
407005	2.90909090909091
408714	2.90909090909091
455457	2.90909090909091
403640	2.90909090909091
419301	2.90909090909091
463787	2.90909090909091
449155	2.90909090909091
414279	2.90909090909091
396768	2.90909090909091
397515	2.90909090909091
372196	2.90909090909091
467350	2.90909090909091
380165	2.90909090909091
401902	2.90909090909091
394772	2.90909090909091
457694	2.90909090909091
449961	2.90909090909091
402665	2.90909090909091
459075	2.90909090909091
453378	2.90909090909091
413905	2.90909090909091
437949	2.90909090909091
406174	2.90909090909091
410955	2.90909090909091
389577	2.90909090909091
455646	2.90909090909091
373731	2.90909090909091
372275	2.90909090909091
402578	2.90909090909091
383845	2.90909090909091
460682	2.90909090909091
407156	2.90909090909091
407847	2.90909090909091
466229	2.90909090909091
374514	2.90909090909091
427453	2.90909090909091
415215	2.90909090909091
459217	2.90909090909091
466885	2.90909090909091
407211	2.90909090909091
420445	2.90909090909091
453106	2.90909090909091
442626	2.90909090909091
449762	2.90909090909091
385531	2.90909090909091
445517	2.90909090909091
375563	2.90909090909091
467010	2.90909090909091
373741	2.90909090909091
403330	2.90909090909091
372163	2.90909090909091
438354	2.90909090909091
399519	2.90909090909091
394177	2.90909090909091
387479	2.90909090909091
445400	2.90909090909091
430665	2.90909090909091
372500	2.90909090909091
371211	2.90909090909091
430145	2.90909090909091
396114	2.90909090909091
449747	2.90909090909091
407648	2.90909090909091
395269	2.90909090909091
458043	2.90909090909091
464873	2.90909090909091
372364	2.90909090909091
402155	2.90909090909091
432589	2.90909090909091
380138	2.90909090909091
386446	2.90909090909091
376301	2.90909090909091
455839	2.90909090909091
468496	2.90909090909091
455148	2.90909090909091
412940	2.90909090909091
449777	2.90909090909091
441670	2.90909090909091
458345	2.90909090909091
461803	2.90909090909091
374742	2.90909090909091
458172	2.90909090909091
390740	2.90909090909091
406229	2.90909090909091
440507	2.90909090909091
452133	2.90909090909091
435864	2.90909090909091
453555	2.90909090909091
458913	2.90909090909091
418960	2.90909090909091
435936	2.90909090909091
407312	2.90909090909091
466985	2.90909090909091
422673	2.90909090909091
445878	2.90909090909091
383876	2.90909090909091
459805	2.90909090909091
395039	2.90909090909091
446066	2.90909090909091
381274	2.90909090909091
406304	2.90909090909091
432247	2.90909090909091
401783	2.90909090909091
408063	2.90909090909091
467803	2.90909090909091
422654	2.90909090909091
465602	2.90909090909091
506853	2.90909090909091
412855	2.90909090909091
442687	2.90909090909091
445142	2.90909090909091
389897	2.90909090909091
413428	2.90909090909091
400989	2.90909090909091
413074	2.90909090909091
413016	2.90909090909091
466733	2.90909090909091
370709	2.90909090909091
446895	2.90909090909091
439160	2.90909090909091
396381	2.90909090909091
382934	2.90909090909091
408671	2.90909090909091
386023	2.90909090909091
389442	2.90909090909091
467949	2.90909090909091
393001	2.90909090909091
454900	2.90909090909091
428937	2.90909090909091
426505	2.90909090909091
462245	2.90909090909091
371181	2.90909090909091
398034	2.90909090909091
446542	2.90909090909091
462442	2.90909090909091
380134	2.90909090909091
445290	2.90909090909091
449270	2.90909090909091
378666	2.90909090909091
454697	2.90909090909091
432795	2.90909090909091
418269	2.90909090909091
425253	2.90909090909091
380591	2.90909090909091
420004	2.90909090909091
458420	2.90909090909091
462143	2.90909090909091
376251	2.90909090909091
450752	2.90909090909091
408068	2.90909090909091
385240	2.90909090909091
394456	2.90909090909091
418066	2.90909090909091
445984	2.90909090909091
377607	2.90909090909091
